eps_c,eps_T_PM,eps_d10,eps_d50,eps_d90,eps_T_TM
9.870529e-05,0.06286621,-3.2279058e-07,2.841116e-07,-7.406343e-07,0.0335083
9.1031194e-05,0.06414795,-3.578316e-07,2.7797068e-07,-7.414201e-07,0.03543091
-9.1671944e-05,-0.16207886,-8.1426697e-07,5.576294e-08,-1.2275705e-06,0.039733887
-0.00013078749,0.052520752,-8.3472696e-07,-4.6924106e-07,-8.8778324e-07,0.031341553
6.750226e-05,0.07199097,-5.218899e-07,9.697396e-08,-1.1270167e-06,0.05444336
0.00013963878,0.093566895,-1.7680868e-06,-1.1492812e-06,-1.3490207e-06,0.027893066
8.830428e-05,0.06903076,-9.323703e-07,-1.8281571e-06,-8.9607784e-07,0.051849365
-3.5837293e-05,0.039764404,-1.0030635e-06,-1.3071112e-06,-9.959622e-07,0.01876831
1.0728836e-06,0.026916504,-8.93604e-07,8.344068e-08,-5.416223e-07,0.00680542
-1.0311604e-05,0.020690918,-3.4508412e-07,5.911279e-07,-3.2101525e-08,-0.0018615723
1.1473894e-05,0.023651123,-1.17201125e-07,2.827146e-07,-2.385059e-07,0.0032043457
-1.66893e-05,0.024414062,4.656613e-08,1.0400836e-06,-1.7785351e-07,0.0036315918
-3.655255e-05,0.025756836,1.481385e-08,-7.246854e-08,2.3460598e-07,0.0059509277
-2.8908253e-06,0.019012451,-4.141475e-08,-7.103663e-07,2.1554297e-07,-0.0036315918
-5.558133e-06,0.02545166,1.6990816e-07,2.865272e-07,-7.931667e-07,0.005645752
-2.3543835e-06,0.026000977,4.3940963e-07,2.7782517e-07,-8.124334e-07,0.006958008
5.6922436e-06,0.02709961,1.4173565e-07,-8.675852e-08,-1.6091508e-07,0.0068359375
-2.30968e-06,0.028900146,-2.6877387e-07,-1.3690442e-07,-9.2264963e-07,0.0079956055
2.2500753e-06,0.028564453,-1.6001286e-07,2.605084e-07,-1.621549e-06,0.009643555
-3.33488e-05,0.029846191,4.4790795e-08,3.0733645e-07,-8.781499e-07,0.010040283
-2.8252602e-05,0.031433105,-5.137408e-07,-3.4252298e-07,1.494278e-06,0.01159668
-6.92904e-06,0.029663086,-4.573958e-07,-3.2642856e-07,1.5200931e-06,0.008758545
-2.0548701e-05,0.02420044,-1.012464e-06,-3.1723175e-09,-1.3053359e-06,0.009857178
-1.6197562e-05,0.024536133,-1.0293734e-06,-2.42464e-07,-2.9205985e-06,0.010650635
-3.9368868e-05,0.018218994,5.1112147e-07,-3.175228e-08,-1.8675928e-06,0.006011963
-3.954768e-05,0.022155762,4.4185435e-07,-2.4348265e-07,2.1085725e-07,0.0079956055
-2.1740794e-05,0.030090332,-8.745992e-07,-8.473289e-07,7.438939e-07,0.015350342
-5.0112605e-05,0.040222168,-1.6642734e-06,-1.5709084e-06,3.0512456e-07,0.026550293
-4.10676e-05,0.053253174,-7.0847454e-07,-9.377545e-07,2.3600296e-07,0.04348755
-1.50203705e-05,0.0630188,-2.971792e-07,-6.0137245e-07,2.7380884e-07,0.055755615
-4.567206e-05,0.06402588,-3.1964737e-07,-6.122573e-07,-3.7715654e-07,0.05709839
-3.1605363e-05,0.07052612,-1.7567072e-07,-2.1344749e-07,-4.103058e-07,0.06585693
-2.5108457e-05,0.07312012,-4.977337e-07,-7.066992e-07,-2.279412e-07,0.0664978
-3.20971e-05,0.074523926,-4.8876973e-07,-1.2465171e-06,-6.6205394e-07,0.06866455
-3.5464764e-05,0.08041382,-5.5955024e-07,-1.6468694e-06,-2.0886364e-06,0.07537842
-9.778142e-05,0.15444946,-1.1009979e-06,-2.7416681e-06,-1.081964e-06,0.1166687
-0.00012990832,0.07662964,5.9680315e-07,-7.3804404e-07,-8.9165405e-07,0.018066406
0.00016769767,0.118499756,9.427313e-07,8.526258e-07,1.4841498e-06,0.10305786
0.00019022822,0.096588135,8.693314e-08,9.601063e-07,3.1241216e-06,0.08291626
3.992021e-05,0.14163208,-2.1629967e-07,-1.4156103e-07,-1.499342e-06,0.14273071
3.0338764e-05,0.14993286,2.7168426e-07,-5.940383e-07,-2.442015e-06,0.15176392
3.425777e-05,0.12155151,-2.4284236e-07,-1.2200326e-07,-7.4360287e-07,0.125
4.030764e-05,0.1159668,-3.996538e-07,-1.0005897e-07,7.507042e-07,0.11981201
4.7579408e-05,0.11230469,-1.2486125e-06,-7.710187e-07,1.1418888e-06,0.1161499
2.3111701e-05,0.123291016,-1.0559452e-06,-5.599868e-07,5.2616815e-07,0.1265564
2.4959445e-05,0.13897705,2.3198663e-07,-3.328314e-07,2.1915184e-08,0.14263916
4.041195e-05,0.13876343,-4.2276224e-07,-1.1945667e-06,5.804759e-07,0.14178467
3.5986304e-05,0.1331482,-1.0213407e-06,-1.1561497e-06,2.0472507e-06,0.13586426
4.2036176e-05,0.16174316,-8.7116496e-07,-7.5405114e-07,1.4734105e-06,0.16464233
3.7506223e-05,0.17745972,-2.591405e-07,-6.61239e-08,1.2221572e-06,0.1793518
5.7592988e-05,0.18081665,-6.3938205e-07,-9.781506e-07,1.8443097e-07,0.18258667
5.529821e-05,0.16793823,-1.1083612e-06,-7.021299e-07,2.3646862e-07,0.16848755
4.9829483e-05,0.18130493,-3.2797107e-07,3.281457e-07,1.6126141e-06,0.18334961
3.3780932e-05,0.17388916,-6.2413164e-07,-7.7154255e-07,1.6248669e-07,0.17440796
3.296137e-05,0.16604614,-8.4820203e-07,-1.0396761e-06,-1.2253586e-06,0.16558838
7.197261e-05,0.17330933,-9.140349e-07,-1.6336562e-06,-8.2098995e-07,0.17337036
2.6583672e-05,0.16784668,-8.540519e-07,-5.866459e-07,1.2160745e-06,0.16918945
5.1677227e-05,0.18569946,-7.520139e-07,-1.4624675e-07,1.1219236e-06,0.18823242
5.325675e-05,0.17590332,-2.895249e-07,-3.160676e-07,5.9994636e-07,0.17559814
4.737079e-05,0.17645264,-3.3460674e-07,-5.9837475e-08,1.3035897e-06,0.17660522
3.7416816e-05,0.16333008,6.471528e-07,4.2869942e-08,1.5927362e-06,0.17416382
2.2515655e-05,0.19940186,-1.8975697e-08,-8.6490763e-07,4.5649358e-07,0.21975708
-7.724762e-05,0.13290405,-6.335031e-07,-1.059816e-06,-2.2735912e-07,0.18252563
-3.9696693e-05,0.48608398,-8.3769555e-07,-6.3085463e-07,4.7992216e-07,0.55999756
1.5497208e-06,0.01473999,1.145876e-06,1.2482924e-06,1.997454e-06,0.02154541
0.0001283884,0.111206055,-4.672329e-07,4.390604e-07,1.8338033e-06,0.105773926
-2.9712915e-05,0.11193848,1.0417134e-06,2.3818284e-06,1.8546707e-06,0.050811768
-1.3411045e-07,-0.08407593,1.315726e-06,2.380897e-06,1.9368308e-06,0.05517578
7.06017e-05,0.11932373,7.710187e-07,1.3281824e-06,1.4678226e-06,0.050750732
0.00016383827,0.23123169,4.1240128e-07,6.7215296e-07,1.251552e-06,0.152771
0.00012208521,0.2295227,2.9089279e-07,1.398439e-07,1.0908989e-06,0.15777588
2.6002526e-05,0.25076294,-5.104812e-07,-2.089073e-07,5.1781535e-07,0.18997192
6.8604946e-05,0.23077393,-2.9080547e-07,-2.8935028e-07,7.945346e-08,0.17581177
9.781122e-05,0.18200684,3.0579395e-07,-1.0902295e-07,-6.691844e-07,0.12728882
7.395446e-05,0.1427002,-2.7837814e-07,-8.122297e-07,-5.874899e-07,0.08868408
0.00010149181,0.119781494,-5.5425335e-07,-8.258503e-07,8.9232344e-08,0.06488037
4.786253e-05,0.10824585,-1.929584e-07,1.8626451e-09,7.529161e-08,0.054473877
4.8980117e-05,0.097229004,-2.8754584e-08,-6.6598295e-07,1.5023397e-07,0.045410156
4.2036176e-05,0.09799194,-8.504139e-08,-8.978823e-07,5.7343277e-07,0.04437256
6.747246e-05,0.0965271,-8.2713086e-08,-2.5398913e-07,6.4243795e-07,0.044189453
4.260242e-05,0.0977478,6.1729224e-08,-9.022187e-09,6.4849155e-07,0.04525757
9.454787e-05,0.09194946,1.2491364e-07,2.3684697e-07,-2.667657e-07,0.04083252
2.9534101e-05,0.095703125,1.6280683e-07,-1.9292929e-07,-1.1547236e-06,0.0435791
-2.926588e-05,0.080200195,1.02765625e-07,1.6589183e-09,-7.247436e-07,0.029083252
6.663799e-05,0.084350586,2.1021697e-07,8.617644e-08,-1.6248669e-07,0.030151367
9.983778e-06,0.08480835,2.8318027e-07,-8.4223575e-07,3.1411764e-07,0.029144287
3.6209822e-06,0.07223511,1.6135164e-07,-4.035537e-07,8.114439e-07,0.018371582
3.7446618e-05,0.08352661,1.4528632e-07,4.2491592e-09,8.51549e-07,0.028015137
2.9057264e-05,0.0769043,2.3268512e-07,6.4028427e-10,1.242297e-06,0.022521973
2.0965934e-05,0.07589722,2.4255132e-07,1.09983375e-07,8.8766683e-07,0.023956299
0.00044061244,0.14407349,3.5576522e-07,8.227653e-08,4.917092e-07,0.040252686
0.0002707988,0.032073975,-3.944151e-07,-6.838818e-07,-5.036709e-07,-0.046905518
-0.00010754168,-0.45840454,1.2177043e-06,1.2683449e-06,1.669483e-06,-0.20672607
6.79791e-05,-0.117767334,1.0785297e-06,1.2332166e-06,2.4611072e-06,-0.1465149
0.00017306209,-0.006072998,5.545735e-07,7.687195e-07,1.5635451e-06,-0.040527344
7.306039e-05,-0.05883789,5.820766e-07,9.18546e-07,1.260225e-06,-0.08392334
0.00018301606,-0.040222168,4.3812906e-07,6.943883e-07,1.6817357e-06,-0.06655884
0.0001925677,-0.023742676,6.284972e-07,7.8292214e-07,1.9785657e-06,-0.05218506
3.4555793e-05,-0.023468018,-2.9886723e-07,6.8100053e-07,2.0530133e-06,-0.046661377
0.00015640259,-0.023468018,-2.8399518e-07,6.1115134e-07,2.4799665e-06,-0.04711914
0.00013136864,-0.03024292,7.5876596e-07,9.626092e-07,2.0936423e-06,-0.056243896
0.00013439357,-0.04269409,6.604532e-07,8.92207e-07,1.8159335e-06,-0.06271362
0.0001295358,-0.043670654,-5.682232e-07,8.397328e-07,2.1152955e-06,-0.06814575
7.8335404e-05,-0.047729492,-6.0227467e-07,4.838803e-07,2.158049e-06,-0.06982422
0.0001719594,-0.059936523,1.7072307e-07,2.432207e-07,2.3058674e-06,-0.08126831
0.000116586685,-0.055633545,1.6472768e-07,3.760215e-07,2.2675085e-06,-0.07803345
0.00010867417,-0.056732178,6.000337e-07,7.60745e-07,2.2361346e-06,-0.074645996
0.00019204617,0.07556152,2.3611938e-07,1.2382516e-06,2.2659951e-06,0.030273438
-2.8729439e-05,0.00079345703,-1.124863e-06,4.8725633e-07,1.587905e-06,-0.05886841
-0.000187397,0.06350708,1.288834e-06,1.4523102e-06,1.5194528e-06,0.020629883
-0.0001860708,0.06466675,1.3137469e-06,1.552864e-06,1.2539967e-06,0.021911621
-0.00018422306,0.06460571,1.39029e-06,1.5516125e-06,1.5393889e-06,0.022003174
-0.00018553436,0.06283569,1.4768157e-06,1.4888647e-06,1.8310675e-06,0.01977539
-0.00018301606,0.06552124,1.3051031e-06,7.520721e-07,1.2702658e-06,0.023345947
-0.0001834184,0.066711426,1.2570817e-06,4.9651135e-07,8.8659e-07,0.024810791
-0.00018675625,0.06686401,1.1829252e-06,9.5024006e-07,1.1449738e-06,0.006072998
-0.00018948317,-0.10058594,1.0021613e-06,1.1844677e-06,1.4950638e-06,-0.17318726
-3.632903e-05,0.070739746,1.2311211e-06,1.2811215e-06,1.8072024e-06,0.021911621
0.00014331937,0.10180664,6.541959e-07,1.1062657e-06,6.572518e-07,0.072265625
0.000347808,0.13967896,-2.515444e-07,-6.1211176e-07,-1.1448574e-06,0.11419678
0.00013959408,0.07443237,-4.1650492e-07,-6.6580833e-07,-8.524512e-07,0.056243896
-4.2170286e-05,-0.018066406,-7.6636206e-07,-8.427887e-07,-1.01688784e-07,-0.03137207
-7.650256e-05,-0.0881958,-1.0303629e-06,-1.0624062e-06,-1.2843229e-06,-0.10324097
-8.3372e-05,-0.10018921,-1.2264354e-06,-8.3012856e-07,-8.889765e-07,-0.11590576
1.8283725e-05,-0.025878906,-1.5569967e-06,-6.988121e-07,-1.0620279e-06,-0.041229248
-2.6479363e-05,0.048339844,-2.6688504e-06,-6.389746e-07,-1.0805088e-06,0.03353882
1.6212463e-05,0.084198,-2.5641639e-06,-5.075708e-07,4.757021e-07,0.07284546
6.2927604e-05,0.09832764,-2.0783918e-06,-8.820789e-07,-1.8515857e-07,0.08496094
7.748604e-07,0.10562134,-2.106477e-06,-1.1773081e-06,-9.658688e-07,0.09597778
2.1606684e-05,0.10934448,-1.8091232e-06,-9.498326e-07,-4.839385e-07,0.100097656
9.1567636e-05,0.10913086,-1.9095896e-06,-1.1016091e-06,-9.4473944e-07,0.09854126
3.193319e-05,0.11224365,-1.9669242e-06,-1.1005031e-06,-1.4058314e-06,0.10256958
6.198883e-06,0.11248779,-1.8469291e-06,-1.0210497e-06,-9.604264e-07,0.10494995
1.8000603e-05,0.11178589,-2.2688182e-06,-1.1134252e-06,-1.7348793e-06,0.10217285
9.5665455e-06,0.11190796,-2.2755703e-06,-1.1180236e-06,-1.7361599e-06,0.10241699
5.9381127e-05,0.10961914,-2.2170134e-06,-7.89616e-07,-8.63889e-07,0.10058594
6.41644e-05,0.109375,-2.5256013e-06,-9.389478e-07,-1.6436679e-06,0.100097656
2.7284026e-05,0.113342285,-2.3201865e-06,-1.4017278e-06,-2.2826134e-06,0.10681152
6.887317e-05,0.11105347,-1.9041472e-06,-1.4339457e-06,-7.703493e-07,0.10510254
-5.0216913e-06,0.10650635,-1.7473649e-06,-1.133827e-06,9.895302e-10,0.10079956
8.746982e-06,0.10824585,-1.9376166e-06,-1.0235817e-06,-1.4301331e-06,0.104522705
2.9861927e-05,0.10745239,-1.5044934e-06,-1.1259981e-06,-2.5198678e-06,0.101867676
-2.8178096e-05,0.10559082,-1.4216639e-06,-1.1254451e-06,-1.8090941e-06,0.10083008
-4.322827e-05,0.098724365,-9.93663e-07,-1.0308286e-06,-1.226028e-06,0.09353638
2.682209e-06,0.098602295,-9.473879e-07,-1.0057993e-06,-1.2272503e-06,0.092285156
3.784895e-05,0.096343994,-6.4834603e-07,-8.684292e-07,-8.0565223e-07,0.08996582
8.329749e-06,0.09597778,-1.014705e-06,-9.567011e-07,-8.197967e-07,0.0904541
2.041459e-05,0.09664917,-1.3963436e-06,-1.0018412e-06,-2.7861097e-07,0.0921936
3.8146973e-06,0.09561157,-6.870541e-07,-9.017822e-07,-2.5134068e-07,0.09112549
-5.696714e-05,0.09512329,-4.2753527e-07,-9.466312e-07,-5.901675e-07,0.091308594
2.1189451e-05,0.09649658,-1.0859221e-06,-9.551877e-07,-8.6647924e-07,0.09161377
1.12354755e-05,0.098083496,-1.0621734e-06,-9.437208e-07,-8.700881e-07,0.09152222
5.2511692e-05,0.09631348,-1.0832155e-06,-9.553623e-07,-5.530892e-07,0.09234619
-4.142523e-06,0.09777832,-1.726934e-06,-1.0961376e-06,-5.6173303e-07,0.092437744
-8.144975e-05,0.09579468,-1.465407e-06,-1.1358643e-06,-3.101013e-07,0.09307861
-7.107854e-06,0.0953064,-1.1262018e-06,-1.0201184e-06,-2.6021735e-07,0.090789795
3.3944845e-05,0.09567261,-1.2183446e-06,-1.0056247e-06,6.349874e-07,0.089782715
-4.917383e-06,0.094573975,-1.6513804e-06,-1.0107178e-06,6.1668106e-07,0.08996582
-1.12354755e-05,0.10018921,-1.7404382e-06,-1.03598e-06,-6.527407e-07,0.096588135
-6.109476e-07,0.09817505,-6.6129724e-07,-1.3934332e-06,5.3000986e-07,0.09475708
9.87947e-06,0.0982666,-6.4322376e-07,-1.383276e-06,-5.6254794e-07,0.09442139
9.381771e-05,0.100128174,-1.3848476e-06,-9.9928e-07,-3.008463e-06,0.0960083
3.4868717e-06,0.09750366,-1.0936055e-06,-9.684882e-07,-1.9111612e-06,0.093444824
-7.3462725e-05,0.092041016,-9.930518e-07,-9.960786e-07,-6.5297354e-07,0.089904785
-7.301569e-07,0.09313965,-1.0248041e-06,-9.442738e-07,-6.323389e-07,0.0887146
-3.451109e-05,0.09347534,-9.912183e-07,-4.1292515e-07,-8.814386e-07,0.08822632
1.1742115e-05,0.093048096,-9.217474e-07,-3.5314588e-07,-6.3620973e-07,0.08883667
2.399087e-05,0.09509277,-4.9339724e-07,-6.51984e-07,-2.4202745e-07,0.08920288
-6.183982e-06,0.094818115,-3.965397e-07,-6.7896326e-07,-5.987822e-07,0.09036255
1.3872981e-05,0.09628296,-5.5949204e-07,-8.076895e-07,-6.103073e-07,0.09112549
3.889203e-06,0.09768677,-9.154901e-07,-9.728828e-07,-8.868519e-07,0.09210205
6.824732e-06,0.098083496,-9.905489e-07,-8.1254984e-07,-6.465416e-07,0.09277344
2.0042062e-05,0.0982666,-7.3222327e-07,-9.693322e-07,8.8490197e-07,0.09298706
6.514788e-05,0.09902954,-9.2954724e-07,-1.1866214e-06,1.6505655e-06,0.093444824
1.6316772e-05,0.102142334,-6.4616324e-07,-9.10979e-07,3.4377445e-07,0.096221924
-2.9966235e-05,0.10803223,-8.7870285e-07,-7.538765e-07,-9.126088e-07,0.10409546
1.5035272e-05,0.10543823,-8.4302155e-07,-6.8655936e-07,-1.0434305e-06,0.0982666
1.0505319e-05,0.104522705,-7.507915e-07,-5.6339195e-07,-7.7753793e-07,0.095825195
3.0890107e-05,0.10461426,-1.2611563e-06,-4.620233e-07,-8.388888e-07,0.095458984
-5.3197145e-06,0.1053772,-1.232751e-06,-4.57454e-07,-9.156938e-07,0.095336914
4.1291118e-05,0.106170654,-1.3759418e-06,-6.9726957e-07,-9.2125265e-07,0.09689331
3.2529235e-05,0.105407715,-1.0502117e-06,-6.687187e-07,-7.8367884e-07,0.09436035
-1.5854836e-05,0.10623169,-7.5090793e-07,-5.8775186e-07,-8.177303e-07,0.09750366
-4.054606e-05,0.104766846,-3.7474092e-07,-4.0075975e-07,-8.95845e-07,0.09466553
1.1861324e-05,0.10165405,-3.152236e-07,1.9199797e-07,-1.0855729e-07,0.09036255
4.1902065e-05,0.0977478,-7.185736e-07,9.1048423e-07,7.0777605e-07,0.08441162
2.4095178e-05,0.09762573,-9.704672e-07,2.3902976e-07,5.3606345e-07,0.08584595
1.2665987e-05,0.100372314,-5.0579547e-07,-3.547757e-08,-1.5759724e-07,0.08929443
-1.1771917e-06,0.10153198,-2.6702764e-07,2.4354085e-07,-7.201452e-07,0.09039307
4.7892332e-05,0.09539795,-6.372866e-07,2.3108441e-08,-6.0972525e-08,0.082977295
-1.3872981e-05,0.087005615,-1.0055082e-06,1.6763806e-08,-3.0529918e-08,0.0730896
-3.3020973e-05,0.09024048,-1.1096126e-06,-1.5721889e-07,-5.7171565e-07,0.07821655
-4.827976e-06,0.086242676,-7.5183925e-07,-1.344597e-08,-1.1420925e-06,0.07165527
1.9088387e-05,0.08621216,-9.835348e-07,-1.2456439e-08,-1.1420052e-06,0.07156372
5.929172e-05,0.080596924,-8.8466913e-07,1.2503006e-07,-5.4202974e-07,0.06564331
-1.2740493e-05,0.08392334,-7.096096e-07,9.450014e-08,-1.0813237e-06,0.070129395
2.0861626e-07,0.08078003,-8.507632e-07,-5.537004e-07,-1.8332503e-06,0.0713501
-2.719462e-05,0.07595825,-3.0457159e-07,-4.8431684e-07,-1.2775708e-06,0.06478882
-2.117455e-05,0.0763855,-8.508505e-07,-3.0346564e-07,-1.3783283e-06,0.065826416
-4.87417e-05,0.07254028,-1.4097895e-06,-2.386805e-07,-1.3972749e-06,0.059814453
-9.3489885e-05,0.07116699,-7.234921e-07,2.9598596e-08,3.2506068e-07,0.059143066
-5.494058e-05,0.068237305,-4.4173794e-07,-2.7308124e-07,3.6947313e-07,0.05429077
-2.69562e-05,0.068481445,-9.08738e-07,-7.0987153e-07,-4.3876935e-07,0.053619385
-3.002584e-05,0.07058716,-7.323979e-07,-2.1338928e-07,3.4066034e-07,0.056427002
-7.174909e-05,0.073272705,-5.4758857e-07,2.9848889e-07,8.760253e-07,0.05960083
7.197261e-06,0.07501221,-3.9610313e-07,3.4816912e-07,6.882474e-07,0.06112671
9.23872e-07,0.073638916,-3.350433e-07,1.4822581e-07,2.3390749e-07,0.05807495
-3.093481e-05,0.07220459,-8.5373176e-07,-1.5133992e-08,-3.275636e-07,0.058624268
-1.3425946e-05,0.07168579,-8.1109465e-07,1.6298145e-08,-9.314681e-07,0.0592041
0.0008236915,0.13952637,5.6636054e-07,1.839362e-08,-9.313226e-07,0.07446289
0.0005611032,0.27093506,-1.4838297e-06,-2.7369242e-07,-6.115879e-07,0.20495605
0.00026750565,0.080963135,-1.2654928e-06,1.4456746e-06,3.5125413e-07,0.18289185
0.00025853515,0.012908936,4.906906e-07,6.8882946e-07,1.1426164e-06,0.09625244
0.00043806434,0.065216064,1.9616564e-06,6.4697815e-07,1.0321673e-06,0.13653564
0.0004837513,0.12783813,2.7375936e-06,4.512549e-07,1.2481469e-06,0.14361572
0.00034311414,0.106781006,1.7819111e-06,4.3513137e-07,1.3745448e-06,0.119506836
9.903312e-05,0.024719238,1.7326383e-06,3.890309e-07,1.6077538e-06,0.046447754
0.00025428832,0.01852417,1.2715172e-06,2.7680653e-07,1.5129917e-06,0.04071045
0.0003014654,0.047088623,7.4261334e-07,2.7538044e-07,1.372362e-06,0.066223145
0.00017286837,0.06338501,8.131319e-07,1.9872095e-07,6.6967914e-08,0.08795166
0.00026991963,0.068847656,7.8140874e-07,2.0643347e-07,2.4127075e-08,0.092285156
0.00019493699,0.06188965,1.0681397e-06,6.482587e-07,2.6795024e-06,0.08255005
0.0002861023,0.06201172,1.1298689e-06,8.8088564e-07,3.387744e-06,0.08581543
0.00024026632,0.07345581,7.5029675e-07,5.8303704e-07,1.9722502e-06,0.093322754
0.00021322072,0.07644653,1.4464022e-06,3.6106212e-07,1.7315906e-06,0.10168457
0.0002503991,0.07659912,2.6185298e-06,6.54778e-07,1.896813e-06,0.09732056
0.0002592355,0.08337402,2.955232e-06,7.8664743e-07,2.055749e-06,0.10571289
0.00024229288,0.08947754,2.0205625e-06,5.5425335e-07,1.8437568e-06,0.1104126
0.00026090443,0.09472656,1.6718113e-06,3.3376273e-07,1.4733814e-06,0.1159668
0.0003401935,0.09503174,1.7014972e-06,2.6941416e-07,1.467648e-06,0.11431885
0.00034874678,0.10006714,1.5950354e-06,3.9918814e-07,1.4577527e-06,0.052886963
0.000109791756,-0.49215698,1.9605504e-06,3.6222627e-07,2.0348234e-06,-0.58029175
0.0003528297,0.0059509277,2.5069457e-06,1.0377262e-06,3.9924344e-06,-0.04647827
0.0005712062,-0.001739502,-3.0908268e-07,6.190385e-08,1.1387456e-06,-0.042755127
0.0005465001,0.13796997,-8.350762e-07,-3.7006976e-06,3.055029e-07,0.101745605
7.3194504e-05,-0.20910645,-6.1810715e-07,-3.6710699e-06,-7.341732e-07,-0.20272827
2.4348497e-05,-0.17367554,-9.536161e-07,-3.8778235e-06,-1.902401e-06,-0.14935303
8.787215e-05,-0.10614014,-6.3632615e-07,-3.0424562e-06,-6.81408e-07,-0.089019775
0.0001411885,-0.07824707,-2.887391e-07,-2.6638154e-06,-2.559973e-07,-0.06491089
0.00014092028,-0.073516846,2.226734e-07,-2.6629423e-06,6.8394e-08,-0.06060791
0.00011025369,-0.073516846,4.6030618e-07,-2.7095375e-06,1.3911631e-08,-0.06036377
0.00012736022,-0.07559204,1.9304571e-07,-2.640998e-06,-2.6859925e-07,-0.062042236
0.000116452575,-0.075531006,-9.42091e-08,-1.9992585e-06,-2.83384e-07,-0.062042236
0.00015167892,-0.07696533,-2.4889596e-07,-1.4278048e-06,-3.5003177e-07,-0.06304932
9.651482e-05,-0.06881714,3.5742414e-07,-1.620996e-06,-3.1280797e-07,-0.055114746
0.00013718009,-0.06567383,8.290517e-07,-1.9185245e-06,-3.1056697e-07,-0.051330566
0.00012351573,-0.06329346,4.9130176e-07,-1.5872065e-06,-2.4639303e-07,-0.04925537
0.00011830032,-0.07098389,4.4342596e-07,-1.7517596e-06,-2.8140494e-07,-0.055664062
0.00011776388,-0.0652771,1.4585094e-06,-1.6527483e-06,2.325105e-07,-0.0501709
9.050965e-05,-0.07080078,1.9496365e-06,-1.6494305e-06,-3.3396645e-07,-0.05505371
0.00010809302,-0.07470703,1.0022777e-06,-1.0313233e-06,-3.5652192e-07,-0.057922363
0.00010095537,-0.07867432,1.4385441e-06,-9.557989e-07,3.3265678e-07,-0.060943604
0.00013165176,-0.07015991,1.2921228e-06,-8.1551843e-07,3.6961865e-07,-0.052734375
8.416176e-05,-0.069122314,1.3077515e-06,-8.743664e-07,5.3306576e-07,-0.053222656
3.2827258e-05,-0.065582275,1.0405493e-06,-9.828655e-07,-2.7794158e-07,-0.050445557
8.352101e-05,-0.056610107,8.914503e-07,-4.876929e-07,-5.251495e-07,-0.044311523
6.720424e-05,-0.05038452,1.5550177e-06,-7.6537253e-07,-4.2375177e-07,-0.038909912
5.64605e-05,-0.04940796,1.2203236e-06,-9.706418e-07,-4.7220965e-07,-0.03805542
9.924173e-05,-0.040924072,7.514609e-07,-8.1653707e-07,-5.1091774e-07,-0.031463623
7.973611e-05,-0.03918457,4.5905472e-07,-7.423514e-07,-4.845788e-07,-0.030181885
0.000108614564,-0.042541504,3.0349474e-07,-9.785872e-07,-5.780894e-07,-0.03302002
8.957088e-05,-0.040374756,3.4819823e-07,-1.1602824e-06,-5.735783e-07,-0.031188965
0.00010120869,-0.04522705,3.1865784e-07,-9.237556e-07,-6.449409e-07,-0.036102295
2.9176474e-05,-0.08087158,4.60539e-07,-5.8760634e-07,-6.319606e-07,-0.02154541
3.7044287e-05,-0.08236694,7.1609975e-07,-7.9366146e-07,-1.4348188e-08,-0.028930664
8.393824e-05,-0.02230835,8.707866e-07,-7.9677557e-07,-3.533205e-08,-0.018920898
-1.6197562e-05,-0.09265137,5.189795e-07,-2.3111352e-07,3.6292477e-08,-0.019378662
1.5467405e-05,-0.0748291,4.4639455e-07,7.118797e-07,1.2302189e-07,-0.021118164
3.810227e-05,-0.055358887,2.0809239e-08,1.02154445e-07,1.5928526e-07,-0.0050354004
3.0055642e-05,-0.0390625,-3.4886762e-07,-8.819916e-07,-7.345807e-08,0.011138916
3.822148e-05,-0.030212402,1.9994332e-08,-8.1557664e-07,-1.3309182e-07,0.018981934
3.939867e-05,-0.02999878,3.9793667e-07,-8.1481994e-07,-8.335628e-07,-0.0063171387
2.6926398e-05,-0.2475586,1.7130515e-07,-1.7238199e-07,-1.5586847e-06,-0.24111938
0.00011108816,-0.14431763,-1.0765507e-06,-6.869959e-07,-2.110115e-06,-0.124938965
0.00017979741,-0.04714966,-4.733738e-07,-1.1982338e-06,-1.1493103e-06,-0.022369385
0.0001334697,-0.018066406,5.791662e-07,-1.1787633e-06,1.6382546e-07,0.034240723
4.927814e-05,-0.037841797,6.745104e-07,-1.1550146e-06,-3.1254604e-07,0.026611328
4.9471855e-05,-0.015319824,4.2427564e-07,-8.394709e-07,-8.774805e-07,0.047027588
-0.00021600723,-0.05319214,8.715724e-07,-1.9496656e-07,-8.2768383e-07,0.03768921
0.00014308095,0.111846924,2.1719025e-06,-1.7990533e-06,-1.2834789e-08,0.16073608
7.648766e-05,0.088897705,6.915652e-07,-1.2057717e-06,2.033572e-06,0.113983154
0.00016230345,0.12350464,2.0841253e-07,-1.4178804e-06,1.3457902e-06,0.12094116
5.6147575e-05,0.053710938,7.6182187e-07,-1.4661928e-06,6.475311e-07,0.08166504
5.9247017e-05,0.052886963,1.356384e-06,-1.478591e-06,6.032642e-07,0.08248901
6.830692e-05,0.053649902,1.2128439e-06,-1.4333928e-06,6.709015e-07,0.080078125
6.991625e-05,0.04827881,9.4471034e-07,-1.4503312e-06,6.503833e-07,0.07318115
6.809831e-05,0.04473877,8.876086e-07,-1.4231773e-06,8.494535e-07,0.068847656
